segment_id,osm_id,highway,name,ref,elevation,slope,curvature,distance_to_drainage,land_cover_class,susceptibility_score,risk_tier,model_version
423300896_00_036,423300896,tertiary,,,1425.4119873046875,30.02427101135254,0.1085016280412674,586.7986786541115,tree_cover,0.48984912528801033,moderate,random_forest-extended-v1-20260902
423300896_00_037,423300896,tertiary,,,1422.42578125,25.764999389648438,0.05800537019968033,624.0140305595714,tree_cover,0.3632557960792394,low,random_forest-extended-v1-20260902
428800896_00_000,428800896,tertiary,,,1630.8472900390625,19.63174057006836,0.07075506448745728,671.2735736269572,built_up,0.8224977956390094,high,random_forest-extended-v1-20260902
447960730_00_000,447960730,secondary,,MDR,1344.9688720703125,24.942407608032227,-0.10482604056596756,87.47478230517653,tree_cover,0.4656289134214009,moderate,random_forest-extended-v1-20260902
450275173_00_000,450275173,primary,Gangtok - Assam - Pakyong Road,SH2,1699.2809448242188,21.571544647216797,0.05007988214492798,601.1129450369226,tree_cover,0.2586415127841413,low,random_forest-extended-v1-20260902
451951505_00_000,451951505,tertiary,,,326.21080017089844,26.9041748046875,-0.01375114917755127,206.18003916935783,tree_cover,0.44842161718699136,moderate,random_forest-extended-v1-20260902
451951505_00_001,451951505,tertiary,,,341.07281494140625,29.829187393188477,-0.05708647146821022,145.79130384196088,tree_cover,0.5465238986697204,moderate,random_forest-extended-v1-20260902
451951505_00_002,451951505,tertiary,,,437.722412109375,27.658069610595703,-0.010423736646771431,174.94956461035306,tree_cover,0.5024453028653738,moderate,random_forest-extended-v1-20260902
451951505_00_003,451951505,tertiary,,,527.1016845703125,25.009004592895508,0.09258604794740677,210.26320860757602,tree_cover,0.31839858806601234,low,random_forest-extended-v1-20260902
451951505_00_004,451951505,tertiary,,,533.9730224609375,25.451757431030273,0.06262139230966568,268.82588145153073,tree_cover,0.31988925672050694,low,random_forest-extended-v1-20260902
451951505_00_005,451951505,tertiary,,,560.856689453125,25.432796478271484,0.03465964272618294,461.03258318625336,tree_cover,0.3144942051794136,low,random_forest-extended-v1-20260902
451951505_00_006,451951505,tertiary,,,618.920654296875,25.44244384765625,0.03057485818862915,628.088158908785,tree_cover,0.30695574696937666,low,random_forest-extended-v1-20260902
451951505_00_007,451951505,tertiary,,,668.4407653808594,24.54180908203125,0.022247355431318283,627.0712838825038,tree_cover,0.2549996542828982,low,random_forest-extended-v1-20260902
451951505_00_008,451951505,tertiary,,,694.0268249511719,24.983558654785156,-0.030768688768148422,524.8486938310592,tree_cover,0.24752253337248548,low,random_forest-extended-v1-20260902
451951505_00_009,451951505,tertiary,,,805.0925903320312,26.894643783569336,-0.07389941066503525,379.05738998909834,tree_cover,0.294466960232481,low,random_forest-extended-v1-20260902
451951505_00_010,451951505,tertiary,,,881.1102905273438,27.664522171020508,-0.05082648620009422,240.44517801476906,tree_cover,0.36002561725061316,low,random_forest-extended-v1-20260902
451951505_00_011,451951505,tertiary,,,855.9744567871094,28.223346710205078,-0.05140797793865204,148.67854064045866,tree_cover,0.36193985663601214,low,random_forest-extended-v1-20260902
451951505_00_012,451951505,tertiary,,,878.2709350585938,26.68122673034668,-0.02710745856165886,195.5995595513705,tree_cover,0.29100983135423275,low,random_forest-extended-v1-20260902
451951505_00_013,451951505,tertiary,,,901.1082763671875,25.50541114807129,-0.02782534807920456,379.05738998909834,tree_cover,0.259934517628222,low,random_forest-extended-v1-20260902
451951505_00_014,451951505,tertiary,,,930.5188293457031,25.571720123291016,-0.03462374955415726,412.36007833871565,tree_cover,0.2567302969988925,low,random_forest-extended-v1-20260902
451951505_00_015,451951505,tertiary,,,989.7576599121094,25.236177444458008,-0.016468355432152748,386.2683809884938,tree_cover,0.22989174656022346,low,random_forest-extended-v1-20260902
451951505_00_016,451951505,tertiary,,,980.0620727539062,23.151823043823242,0.01791848987340927,577.3041096742019,tree_cover,0.21438596208573257,low,random_forest-extended-v1-20260902
451951505_00_017,451951505,tertiary,,,1039.7122802734375,23.85209083557129,0.016870373860001564,536.0681018403303,tree_cover,0.22958524850665016,low,random_forest-extended-v1-20260902
451951505_00_018,451951505,tertiary,,,1084.5865478515625,23.500638961791992,0.010739607736468315,515.8622931895253,tree_cover,0.22762814791458758,low,random_forest-extended-v1-20260902
451951505_00_019,451951505,tertiary,,,1081.1759643554688,21.915603637695312,0.03691381216049194,560.1118987424379,tree_cover,0.22177521927484045,low,random_forest-extended-v1-20260902
451951505_00_020,451951505,tertiary,,,1161.871337890625,24.18735122680664,-0.004221182782202959,575.0907950346713,tree_cover,0.24684772254537607,low,random_forest-extended-v1-20260902
451951505_00_021,451951505,tertiary,,,1169.2169799804688,24.702404022216797,-0.0365261510014534,555.9207681977753,tree_cover,0.2629700427152578,low,random_forest-extended-v1-20260902
451951505_00_022,451951505,tertiary,,,1198.2998046875,25.91757583618164,-0.02056031860411167,575.0907950346713,tree_cover,0.31831874630391255,low,random_forest-extended-v1-20260902
451951505_00_023,451951505,tertiary,,,1288.017333984375,27.211429595947266,-0.017286747694015503,705.2442414206383,tree_cover,0.39911967287881783,low,random_forest-extended-v1-20260902
451951505_00_024,451951505,tertiary,,,1358.990478515625,26.980419158935547,0.04112063720822334,858.0657388094024,tree_cover,0.3835722089470149,low,random_forest-extended-v1-20260902
451951505_00_025,451951505,tertiary,,,1393.1314697265625,24.20608139038086,0.07144423574209213,879.1106821516506,tree_cover,0.36342062020788907,low,random_forest-extended-v1-20260902
451951505_00_026,451951505,tertiary,,,1358.9762573242188,24.07760238647461,0.050065524876117706,787.812823491353,tree_cover,0.3597096030846558,low,random_forest-extended-v1-20260902
451951505_00_027,451951505,tertiary,,,1399.8924560546875,21.61187744140625,0.057833075523376465,845.5895622833732,tree_cover,0.3380420854720534,low,random_forest-extended-v1-20260902
451951505_00_028,451951505,tertiary,,,1455.6721801757812,20.887889862060547,0.036770232021808624,850.1020793892488,tree_cover,0.31152066684897445,low,random_forest-extended-v1-20260902
451951505_00_029,451951505,tertiary,,,1499.6727294921875,19.927234649658203,0.021321279928088188,647.4184553451627,tree_cover,0.24378779170244957,low,random_forest-extended-v1-20260902
451951505_00_030,451951505,tertiary,,,1511.7483520507812,21.403217315673828,0.003345359116792679,495.690433062667,tree_cover,0.26056866417732194,low,random_forest-extended-v1-20260902
451951505_00_031,451951505,tertiary,,,1534.4683837890625,24.797456741333008,0.044911086559295654,437.3739115258827,tree_cover,0.3171594250314031,low,random_forest-extended-v1-20260902
451951505_00_032,451951505,tertiary,,,1482.944580078125,29.8062801361084,0.05180281400680542,379.05738998909834,tree_cover,0.46770390389625816,moderate,random_forest-extended-v1-20260902
451951505_00_033,451951505,tertiary,,,1493.5716552734375,33.34316635131836,0.0022972424048930407,315.39481291136406,tree_cover,0.6031646268205033,high,random_forest-extended-v1-20260902
451951505_00_034,451951505,tertiary,,,1601.1549072265625,35.477500915527344,-0.01312299631536007,332.4553236675307,tree_cover,0.6236206823574784,high,random_forest-extended-v1-20260902
451951505_00_035,451951505,tertiary,,,1495.5736083984375,34.25372314453125,-0.0884438306093216,268.82588145153073,tree_cover,0.6197613367419621,high,random_forest-extended-v1-20260902
451951505_00_036,451951505,tertiary,,,1571.215576171875,33.5446891784668,-0.09941316395998001,379.05738998909834,tree_cover,0.6326025690154908,high,random_forest-extended-v1-20260902
451951505_00_037,451951505,tertiary,,,1619.2640991210938,33.1688117980957,-0.02575782872736454,495.690433062667,tree_cover,0.6296821422638332,high,random_forest-extended-v1-20260902
451951505_00_038,451951505,tertiary,,,1540.2388916015625,31.15623664855957,0.020014723762869835,392.284278244487,tree_cover,0.6024934369398317,high,random_forest-extended-v1-20260902
451951505_00_039,451951505,tertiary,,,1550.5855712890625,29.78180694580078,0.015247945673763752,365.35196024230754,tree_cover,0.4955317981804091,moderate,random_forest-extended-v1-20260902
451951505_00_040,451951505,tertiary,,,1597.4010009765625,28.84406852722168,0.03687074035406113,392.284278244487,tree_cover,0.49287479571074255,moderate,random_forest-extended-v1-20260902
452322813_00_000,452322813,tertiary,,,1327.7537841796875,23.01254653930664,-0.022455543279647827,145.79130384196088,tree_cover,0.35065172048997023,low,random_forest-extended-v1-20260902
454894228_00_000,454894228,trunk,,NH717A,1793.1522216796875,20.69770050048828,0.004135036375373602,793.1904478546078,tree_cover,0.27017786667225135,low,random_forest-extended-v1-20260902
454894228_00_001,454894228,trunk,,NH717A,1801.804931640625,20.500476837158203,0.0021393070928752422,783.4841488435598,tree_cover,0.2653958099768461,low,random_forest-extended-v1-20260902
454894228_00_002,454894228,trunk,,NH717A,1813.0526733398438,20.36792755126953,-0.005269299726933241,664.9106473350614,tree_cover,0.22439429504956568,low,random_forest-extended-v1-20260902
454894228_00_003,454894228,trunk,,NH717A,1770.9406127929688,21.08869171142578,-0.030811762437224388,594.7141625618347,tree_cover,0.2367604671845354,low,random_forest-extended-v1-20260902
454894228_00_004,454894228,trunk,,NH717A,1724.190185546875,20.896085739135742,-0.06030261144042015,720.1559166825685,tree_cover,0.28767098165520827,low,random_forest-extended-v1-20260902
454894228_00_005,454894228,trunk,,NH717A,1705.5831909179688,20.655031204223633,-0.026432644575834274,877.1743126591148,tree_cover,0.29869530515581516,low,random_forest-extended-v1-20260902
454894228_00_006,454894228,trunk,,NH717A,1667.2164306640625,20.73017120361328,-0.03253469616174698,949.3241918858973,tree_cover,0.30907373805320093,low,random_forest-extended-v1-20260902
454894228_00_007,454894228,trunk,,NH717A,1601.8895874023438,20.16814422607422,-0.05885247513651848,824.7201566774313,tree_cover,0.2793892709319331,low,random_forest-extended-v1-20260902
454894228_00_008,454894228,trunk,,NH717A,1571.360595703125,20.172496795654297,-0.025930123403668404,792.1178436481015,tree_cover,0.30399714814924245,low,random_forest-extended-v1-20260902
454894228_00_009,454894228,trunk,,NH717A,1542.0904541015625,18.22140121459961,-0.0037043034099042416,680.7064515747367,tree_cover,0.2607427238479109,low,random_forest-extended-v1-20260902
454894228_00_010,454894228,trunk,,NH717A,1516.7149658203125,16.242450714111328,-0.00485292449593544,550.1569638651962,tree_cover,0.1798366605745886,low,random_forest-extended-v1-20260902
454894228_00_011,454894228,trunk,,NH717A,1485.1876220703125,16.314693450927734,-0.03308028727769852,390.10941948441183,tree_cover,0.192025874222337,low,random_forest-extended-v1-20260902
454894228_00_012,454894228,trunk,,NH717A,1454.0836181640625,17.74677276611328,-0.0040776049718260765,414.41674984197584,tree_cover,0.26834338462799256,low,random_forest-extended-v1-20260902
454894228_00_013,454894228,trunk,,NH717A,1407.5777587890625,21.072288513183594,0.032577767968177795,689.700557736657,tree_cover,0.2970173382801572,low,random_forest-extended-v1-20260902
454894228_00_014,454894228,trunk,,NH717A,1397.27880859375,21.14203643798828,0.0016942161601036787,655.250415012434,tree_cover,0.2775946872863359,low,random_forest-extended-v1-20260902
454894228_00_015,454894228,trunk,,NH717A,1335.1068115234375,23.912336349487305,0.05952729284763336,705.8467569012479,tree_cover,0.3203467271474158,low,random_forest-extended-v1-20260902
454894228_00_016,454894228,trunk,,NH717A,1313.4865112304688,23.207073211669922,0.0359087698161602,655.250415012434,tree_cover,0.2992495344062823,low,random_forest-extended-v1-20260902
454894228_00_017,454894228,trunk,,NH717A,1292.2796630859375,23.433155059814453,0.038363948464393616,636.8260277225762,tree_cover,0.29605264734336223,low,random_forest-extended-v1-20260902
454894228_00_018,454894228,trunk,,NH717A,1255.1226806640625,24.531539916992188,0.037789635360240936,636.8260277225762,tree_cover,0.2923678715616022,low,random_forest-extended-v1-20260902
454894228_00_019,454894228,trunk,,NH717A,1207.0579223632812,24.49797248840332,0.0401155948638916,578.7749505540111,tree_cover,0.27280720945851933,low,random_forest-extended-v1-20260902
454894228_00_020,454894228,trunk,,NH717A,1205.3756103515625,22.178733825683594,0.010337590239942074,495.690433062667,tree_cover,0.27810987329961584,low,random_forest-extended-v1-20260902
454894228_00_021,454894228,trunk,,NH717A,1158.544677734375,23.7019100189209,0.004967786371707916,474.66209594294867,tree_cover,0.2438017992868061,low,random_forest-extended-v1-20260902
454894228_00_022,454894228,trunk,,NH717A,1127.8499755859375,23.079833984375,0.01530537661164999,438.344776009123,tree_cover,0.22950794165548638,low,random_forest-extended-v1-20260902
454894228_00_023,454894228,trunk,,NH717A,1109.2938232421875,22.1283016204834,0.010337590239942074,389.01971986608265,tree_cover,0.2048868675329582,low,random_forest-extended-v1-20260902
454894228_00_024,454894228,trunk,,NH717A,1072.7012939453125,23.25554847717285,0.027093101292848587,386.2683809884938,tree_cover,0.22016056298653278,low,random_forest-extended-v1-20260902
454894228_00_025,454894228,trunk,,NH717A,1029.3224487304688,23.995040893554688,0.03548521548509598,349.89912922070613,tree_cover,0.20979309041000804,low,random_forest-extended-v1-20260902
454894228_00_026,454894228,trunk,,NH717A,998.1527709960938,26.861358642578125,0.01444391068071127,380.1772074656567,tree_cover,0.2957463214910965,low,random_forest-extended-v1-20260902
454894228_00_027,454894228,trunk,,NH717A,1053.0372314453125,26.885833740234375,0.01444391068071127,516.6856972142671,tree_cover,0.32001998248477015,low,random_forest-extended-v1-20260902
454894228_00_028,454894228,trunk,,NH717A,1011.746337890625,29.514257431030273,-0.011227771639823914,586.7986786541115,tree_cover,0.38506140229842434,low,random_forest-extended-v1-20260902
454894228_00_029,454894228,trunk,,NH717A,984.1923217773438,29.590200424194336,-0.014472626149654388,537.6517629030615,tree_cover,0.38304098901234873,low,random_forest-extended-v1-20260902
454894228_00_030,454894228,trunk,,NH717A,1001.6124572753906,27.73241424560547,-0.016655007377266884,496.54728838338445,tree_cover,0.3700630602908428,low,random_forest-extended-v1-20260902
454894228_00_031,454894228,trunk,,NH717A,964.9929809570312,28.250642776489258,-0.022168388590216637,480.8903560295381,tree_cover,0.3725006395086618,low,random_forest-extended-v1-20260902
454894228_00_032,454894228,trunk,,NH717A,901.5336303710938,27.229114532470703,-0.07260003685951233,389.01971986608265,tree_cover,0.31749676378838576,low,random_forest-extended-v1-20260902
454894228_00_033,454894228,trunk,,NH717A,829.0158996582031,26.435707092285156,-0.05175256356596947,248.27216810765867,tree_cover,0.2923368105433163,low,random_forest-extended-v1-20260902
